Id,Interface,Depth,Diameter,Angle,ThicknessSkin,ThicknessSct,ThicknessAponeurosis,ThicknessLooseAreolarTissue,ThicknessSkullOuter,ThicknessSkullDiploe,ThicknessSkullInner,ThicknessCsf,ConductivitySkin,ConductivitySct,ConductivityAponeurosis,ConductivityLooseAreolarTissue,ConductivitySkullCortical,ConductivitySkullDiploe,ConductivityCsf,AfPeak
586,INTERFACE,-0.327554,0.32772,0.814579,0.0546737,0.196564,0.173,0.334398,0.103706,-0.225957,-0.018631,-0.211782,0.00440739,-0.160317,0.126378,0.0734967,0.106185,0.0502754,-0.0138047,192.26
587,INTERFACE,0.0316218,0.216749,1.64295,-0.0887222,0.279134,-0.0816809,0.994826,-0.262319,0.0523787,-0.0976182,0.107464,0.0261609,-0.272906,0.309944,-0.292951,-0.226492,-0.157784,0.164456,194.799
588,INTERFACE,-0.298558,0.237359,-1.00375,0.0533376,-0.156512,0.0601287,0.614507,-0.0659158,0.188234,0.00886416,0.316941,0.144699,0.0191386,0.129489,0.263856,-0.18195,0.186304,-0.176146,172.886
589,INTERFACE,-0.173994,-0.329973,-0.934718,-0.0719083,0.337671,-0.163128,-0.802512,0.180249,-0.195785,-0.235941,0.226789,-0.143306,0.0358578,-0.0131155,0.183891,-0.237603,-0.0182979,-0.154201,273.389
590,INTERFACE,-0.18361,0.0444241,0.405873,-0.0392541,-0.201355,-0.0524562,-1.40118,0.159633,-0.204108,0.158244,0.0470024,-0.182344,-0.225375,0.17497,-0.333101,-0.173484,0.113694,0.118408,454.598
591,INTERFACE,0.0140448,-0.181132,-0.711482,-0.285371,-0.195451,-0.274813,-0.0571532,0.0628292,0.208615,-0.316922,-0.291067,-0.00298549,0.0953028,0.221651,0.00100604,0.286351,0.121873,0.0167755,1009.62
592,INTERFACE,0.170358,-0.260764,1.08215,-0.23549,-0.0139742,0.221462,-0.968133,0.050719,-0.262736,-0.000245713,-0.205384,-0.191856,0.317353,0.2595,0.170886,0.338532,-0.167127,0.105519,958.959
593,INTERFACE,-0.123829,-0.162775,0.60206,-0.140276,0.176387,-0.132149,1.42024,-0.304935,0.133334,-0.074091,-0.243277,0.258944,-0.0678159,0.1145,0.0624013,-0.12553,-0.191912,-0.0674619,259.281
594,INTERFACE,-0.312709,-0.11701,0.5694,-0.0212018,-0.061156,0.0744424,-0.328158,-0.264391,-0.0432555,-0.170553,0.299581,0.0643435,0.123513,0.0487279,-0.0464604,-0.0504544,0.223079,0.106384,373.363
595,INTERFACE,-0.136892,0.0229317,0.933619,0.045367,-0.0912585,-0.272898,-0.0709342,0.100194,-0.221852,-0.23136,0.00334191,-0.0625022,0.101214,-0.268163,0.079167,-0.315873,-0.211939,-0.110836,296.525
596,INTERFACE,-0.0985727,-0.219549,1.03746,0.143406,0.0784035,0.223934,1.19736,-0.0756847,0.281285,-0.0912141,-0.258446,0.26169,0.158773,-0.193102,-0.272007,-0.0719404,-0.181439,-0.131115,204.945
597,INTERFACE,0.298999,0.0604045,0.768088,-0.274727,0.276713,-0.0729315,0.418727,-0.150334,0.248964,-0.266035,0.0458858,0.278293,0.00690819,-0.203144,0.105428,-0.222479,0.0807142,0.115371,279.455
598,INTERFACE,-0.327234,0.082576,1.34075,-0.118784,-0.0675174,-0.262165,-0.446454,-0.186792,-0.149305,0.0221845,-0.161419,-0.185189,-0.0137953,-0.102587,-0.0376,0.26337,0.306604,-0.0897762,453.739
599,INTERFACE,0.306086,0.161118,-0.534998,0.140259,-0.324492,0.0894991,-1.59651,0.0800897,0.191948,-0.137758,-0.2968,0.1813,0.288036,0.265231,-0.0838195,-0.162689,0.108599,-0.198577,196.468
600,INTERFACE,-0.264971,0.0611329,1.38999,0.235021,0.220522,0.166277,0.534814,-0.212607,-0.0852766,-0.0336091,0.0580148,-0.314434,0.236431,0.335139,-0.192349,0.108533,-0.106528,-0.183723,220.756
601,INTERFACE,-0.19276,0.311887,-0.92777,0.25838,0.245987,0.142541,0.750832,0.151356,-0.030737,0.0861019,0.267886,-0.0183954,0.292693,-0.137925,0.261141,0.331598,-0.310114,0.0992556,116.127
602,INTERFACE,-0.185313,0.160299,0.812681,0.158145,-0.255918,-0.00283639,-0.131965,0.247585,0.249629,0.0444811,0.338164,-0.0840476,-0.314112,-0.217161,-0.0911169,-0.155744,0.191483,0.209153,262.808
603,INTERFACE,0.135984,0.299702,0.837089,0.244328,0.162711,0.296103,-1.33601,-0.33516,-0.198205,-0.16261,-0.238986,-0.21695,0.239768,-0.0582025,0.283423,0.221432,0.279857,-0.10867,331.617
604,INTERFACE,-0.229467,0.0134831,0.921549,0.160293,-0.240312,0.170236,-1.12635,0.260381,0.0223152,0.0306958,-0.241013,-0.254109,0.025957,0.00706266,0.240091,-0.250813,0.223837,-0.163648,357.41
605,INTERFACE,0.184702,-0.295882,-1.48865,-0.0201974,0.193689,-0.329494,0.12389,-0.257254,0.260564,0.138249,0.0867007,-0.242774,-0.088473,0.180592,0.117215,0.20744,0.287571,0.325057,550.786
606,INTERFACE,0.123834,-0.133035,-0.325268,-0.0507312,-0.244446,-0.0340301,0.0130573,0.171327,0.0456147,-0.170146,-0.0255847,0.220696,-0.285155,-0.223328,0.00961273,-0.121877,-0.278782,-0.289575,684.959
607,INTERFACE,-0.282601,0.114425,-0.986537,-0.327952,0.312617,-0.0975945,-0.793136,0.277977,0.207016,0.226882,0.292493,-0.323567,-0.105693,-0.10734,0.313572,-0.0959498,0.012948,0.286619,198.737
608,INTERFACE,0.00423557,-0.19779,-0.831007,0.117381,-0.14296,-0.0811836,-1.69211,-0.282296,0.178651,-0.318156,0.320373,-0.0474825,0.304659,-0.306731,-0.291494,0.243522,-0.338665,0.335014,1309.8
609,INTERFACE,-0.0778035,-0.115055,0.799777,-0.0168962,0.148922,0.262519,-0.52386,-0.133041,0.120465,0.108426,0.261212,0.229419,-0.15112,0.324548,0.18465,-0.225033,-0.304931,0.140051,279.137
610,INTERFACE,0.238627,0.0188545,1.66466,-0.236474,-0.25294,0.21249,-1.38029,0.172401,0.185381,-0.278812,-0.280779,-0.275665,0.256088,0.098453,-0.0681924,-0.28146,-0.111724,0.122484,258.717
611,INTERFACE,-0.179348,-0.214921,-0.234201,0.242269,0.287711,-0.320603,1.00851,-0.084962,0.100217,0.307046,-0.0336406,-0.0140055,-0.109727,0.0267531,0.23844,-0.183211,0.319694,-0.0994081,187.745
612,INTERFACE,0.105129,0.269484,-0.37949,-0.113167,0.25078,0.303741,-1.20606,-0.171226,-0.0187582,0.214225,-0.286767,0.234383,0.0813369,0.141482,-0.10098,-0.319137,0.154987,0.017838,191.942
613,INTERFACE,-0.145124,-0.177088,0.0879634,0.213496,-0.0200766,0.233828,1.25898,0.327459,0.0654141,-0.228949,0.195045,0.124505,-0.0199985,0.0792707,-0.187029,-0.0130835,0.248624,-0.121989,200.348
614,INTERFACE,0.12967,-0.0385878,-1.2472,0.23044,0.0711498,0.112424,1.07026,0.325463,0.0678673,0.0512444,0.16626,-0.318679,0.324344,0.313687,-0.041269,0.0811544,0.256573,-0.027276,160.894
615,INTERFACE,0.183775,-0.312063,-0.865321,0.0915184,-0.0635589,0.307509,1.44832,-0.00815643,-0.0151406,-0.276346,0.263206,-0.0980052,0.319571,-0.225071,0.323732,-0.328603,0.207642,-0.165805,186.146
616,INTERFACE,-0.255462,-0.30396,-0.857557,0.0254432,-0.261057,-0.322136,-0.853211,0.050213,-0.326595,0.237037,0.141996,-0.236713,0.279789,0.0503651,-0.204549,0.217163,-0.232197,0.31614,1038.55
617,INTERFACE,0.107806,0.198672,1.50993,-0.277092,-0.00677576,-0.272622,-0.664167,0.157163,-0.0895032,-0.196914,0.0494757,0.308734,-0.239953,0.279902,-0.0447611,-0.0230784,-0.27504,-0.0646161,426.406
618,INTERFACE,0.257817,-0.156182,-1.58149,0.279422,0.317573,-0.237956,0.924961,-0.293113,-0.225439,-0.117234,0.113528,0.144106,-0.249364,0.296214,0.268769,0.103811,-0.238635,-0.14257,223.578
619,INTERFACE,0.0239488,-0.0164967,0.425398,0.0874768,0.0434467,0.051362,-0.264653,0.124773,-0.288567,-0.250254,0.150438,-0.218709,-0.150785,0.0670606,0.0955235,-0.1781,0.282984,-0.0513691,296.395
620,INTERFACE,0.0922716,0.296494,-0.072523,0.125382,-0.188538,0.0510749,1.33144,0.079186,-0.268449,-0.202063,0.192023,0.241351,-0.242793,0.130805,-0.0741695,0.0510034,-0.11633,0.0675496,201.911
621,INTERFACE,-0.0692144,0.101738,1.24726,0.096131,-0.291177,0.155982,-0.287307,0.0907492,0.00362661,-0.00854625,0.0958241,-0.027783,-0.0842877,-0.0678104,-0.23142,-0.0777575,-0.0206018,0.320325,397.498
622,INTERFACE,0.276653,-0.0919514,0.819002,-0.219684,0.193037,0.23788,0.182246,0.142605,-0.245229,0.137991,0.272086,-0.195351,0.0903523,0.161277,0.00657159,0.213032,-0.292423,-0.169868,329.407
623,INTERFACE,0.267527,-0.116006,-1.46224,0.0783006,0.115951,-0.101406,-0.883318,0.0487899,-0.296515,-0.177363,0.0738711,0.207881,-0.00353931,-0.0366515,0.102984,-0.10168,-0.193015,-0.334619,569.631
624,INTERFACE,0.113202,0.115451,0.774298,-0.142727,0.0607067,0.290705,0.202548,0.0895332,-0.107838,-0.114423,-0.233382,0.000871328,-0.11294,-0.0615143,0.206509,0.146888,-0.091953,-0.251525,295.361
625,INTERFACE,-0.200454,-0.190391,-1.45737,0.0107659,0.0635585,0.236495,-1.43083,-0.104762,-0.317358,-0.100034,0.232475,0.140541,0.0618742,-0.295331,0.207615,0.183486,-0.120425,-0.299914,331.723
626,INTERFACE,-0.224607,0.293689,1.55898,-0.14863,0.221521,0.134124,1.34875,-0.10484,-0.00897171,0.0173783,0.0260814,-0.045554,-0.234592,-0.136368,-0.208137,-0.183857,0.0495689,0.00959348,172.58
627,INTERFACE,0.151009,0.180231,0.429119,-0.0314872,-0.0205449,0.0389065,-0.17246,-0.124571,-0.00972602,-0.0143965,0.0881057,0.20364,0.329708,0.157459,-0.108247,0.0521514,0.201382,-0.136889,293.633
628,INTERFACE,0.22263,-0.0743883,-0.108232,0.187513,-0.206688,-0.0245465,-0.789311,0.121085,0.228836,-0.0918181,0.195736,0.141818,0.283201,0.00838791,0.0389621,0.178203,-0.117104,-0.0964955,805.871
629,INTERFACE,0.208516,0.163269,-0.810581,-0.167297,0.111165,-0.00366652,1.30973,0.27046,-0.0132912,-0.110715,-0.103547,-0.170818,-0.0345376,-0.0159033,-0.273552,0.09618,-0.303288,-0.274351,151.196
630,INTERFACE,-0.108002,-0.26154,-0.0324215,0.249347,0.234441,0.158494,1.11763,-0.201898,-0.0906106,-0.0848167,-0.263676,0.279052,-0.199482,0.266664,-0.144853,-0.307126,-0.0220931,0.207004,156.215
631,INTERFACE,-0.288996,-0.0296546,0.896693,0.11657,0.00786188,-0.0712623,1.23129,0.0492723,-0.0426067,0.26171,0.204753,-0.22255,0.0717901,0.217175,0.0332298,-0.234805,0.183734,0.056349,249.5
632,INTERFACE,0.172016,0.168774,-0.6044,-0.0552382,-0.250769,-0.21149,-1.01899,0.0946612,-0.167031,0.116417,0.30238,-0.259648,0.0340589,0.0881355,0.0637273,0.0450581,-0.115498,0.0493501,253.556
633,INTERFACE,-0.12227,0.0226986,1.296,-0.135333,0.0563562,0.135009,-1.10305,0.0731429,0.259777,0.276021,0.247333,-0.142539,-0.139636,0.129223,0.149939,0.164058,0.331091,0.216957,443.57
634,INTERFACE,0.309757,-0.143908,0.152355,-0.19332,0.318408,0.218865,-1.63147,-0.146099,0.313985,-0.066707,-0.12535,-0.085929,-0.0665632,-0.205582,-0.249405,-0.0912329,0.321796,-0.338526,472.773
635,INTERFACE,-0.336999,-0.237001,-0.78351,-0.224145,0.180505,0.0833202,0.0778789,0.295578,-0.157341,0.26337,-0.285817,-0.0272782,-0.236669,-0.0243486,0.303146,0.135956,-0.18698,-0.285837,210.646
636,INTERFACE,-0.291841,-0.210481,-0.594624,-0.00468746,0.327945,-0.071874,-0.806218,0.235725,-0.00150043,0.233533,0.338973,-0.0118094,-0.243237,-0.294491,-0.215221,-0.103833,0.106537,-0.0481719,185.088
637,INTERFACE,-0.0242608,0.171574,1.42211,-0.272162,-0.184266,-0.326088,-0.200219,0.256556,0.28927,-0.306468,-0.047854,-0.249163,-0.265089,-0.221487,-0.275277,0.0380389,-0.19064,0.135356,471.491
638,INTERFACE,0.0148562,0.18165,-1.1346,0.0168123,-0.238343,0.023099,1.508,0.0304487,-0.0177205,0.0724114,0.2707,0.226941,-0.29985,-0.238617,-0.198348,0.107205,0.154415,0.0105596,196.421
639,INTERFACE,-0.275243,-0.108274,0.309086,0.220081,-0.327359,0.0334175,0.319579,-0.179841,0.319209,-0.336423,0.110066,0.223611,0.150356,0.138321,0.295637,0.0774599,-0.00395967,-0.114884,342.35
640,INTERFACE,-0.127157,0.144326,-1.3017,0.0190114,-0.0897093,0.125586,-0.3764,0.125528,-0.168143,0.311834,0.308439,0.0829677,0.126281,0.0243365,-0.210174,0.0542151,0.332689,-0.11052,214.22
641,INTERFACE,0.332705,0.219172,-0.692665,-0.268897,0.307348,-0.167713,0.513484,0.163981,0.284353,-0.224736,-0.334316,0.29071,0.294248,-0.196025,0.249939,-0.0610767,-0.0912929,-0.182607,169.276
642,INTERFACE,-0.0738529,-0.202175,-0.558123,-0.300335,0.230376,0.0585481,1.36624,0.134327,0.292271,0.0602353,-0.07587,-0.104131,-0.222921,-0.0457178,-0.290281,-0.0264302,-0.0285696,-0.33099,184.101
643,INTERFACE,0.0256646,-0.0962235,-1.31884,-0.11504,-0.223552,0.332482,-1.15798,0.200597,0.0507073,-0.324175,0.00822594,0.294945,-0.174067,0.192674,-0.098505,-0.116243,-0.216986,-0.249565,891.89
644,INTERFACE,-0.204485,-0.0998976,0.22315,0.0820465,0.293222,-0.101726,1.64588,0.0338008,0.0356098,-0.281083,0.280664,0.0534801,-0.288468,-0.0224463,-0.162092,0.126772,-0.18531,0.178833,150.314
645,INTERFACE,0.252211,0.0910326,1.02148,-0.177092,0.0275082,0.108024,-1.23896,0.313536,-0.211867,0.116154,0.194219,0.211907,-0.297317,-0.276583,-0.309056,-0.302036,0.1819,-0.287122,480.637
646,INTERFACE,0.0644313,0.233568,1.47011,0.30095,0.249237,0.206797,1.13797,-0.312606,-0.087071,0.102529,0.100894,-0.0811972,-0.27441,-0.119926,0.105532,0.139395,0.225252,-0.261605,188.451
647,INTERFACE,0.0973891,0.164911,1.51514,-0.16475,0.230916,-0.224894,1.17594,-0.305512,0.175776,0.231777,-0.308366,0.333722,0.0993491,-0.0409723,-0.322613,0.210618,0.0849023,-0.0501581,210.305
648,INTERFACE,-0.14806,-0.0159114,-0.790102,-0.0492551,-0.226002,0.2432,1.46039,0.0211589,0.287412,0.0785109,0.122565,-0.0687373,0.200404,0.194362,-0.252691,-0.293275,-0.177709,-0.103826,153.935
649,INTERFACE,0.262669,-0.00669168,0.936977,-0.332214,0.328487,0.140462,1.05589,-0.0467786,0.237421,0.071127,0.261272,-0.101267,-0.220243,0.176667,-0.0929034,-0.281171,0.0941707,-0.291582,269.239
650,INTERFACE,0.1176,-0.0114385,1.37067,0.310864,0.0834753,0.222462,-1.60244,0.0517576,-0.313593,0.16851,0.289054,-0.115992,-0.185484,-0.263876,-0.288416,-0.249042,-0.0453244,-0.0740099,376.913
651,INTERFACE,-0.0966439,0.0218137,-1.07068,-0.185933,0.32669,0.182139,-0.704847,0.00264096,-0.0654543,0.325562,-0.0303355,0.163349,-0.296227,-0.3119,-0.217113,0.0888773,-0.262189,-0.14648,147.622
652,INTERFACE,-0.219377,-0.0830448,1.49741,-0.16814,-0.236231,-0.230698,1.24288,0.181675,-0.330742,-0.0404767,-0.170204,0.0518039,0.000560463,-0.0934482,0.0615116,-0.326648,-0.114302,0.273541,310.997
653,INTERFACE,-0.248279,0.03071,1.52157,0.0316293,-0.321454,0.111049,-0.627588,0.265814,0.134319,-0.00950575,-0.163513,0.119784,0.331254,-0.187306,-0.0888518,-0.201509,0.114721,-0.0670663,369.989
654,INTERFACE,-0.296466,0.0515814,-1.31497,-0.19694,0.047801,-0.0577006,-1.60762,-0.0691329,-0.234948,0.114622,0.105419,-0.333516,-0.178823,0.0664823,-0.154891,0.329646,-0.218214,-0.221515,356.963
655,INTERFACE,-0.338168,0.303462,0.992185,-0.0464425,0.324007,0.272356,0.640918,-0.303513,-0.124127,-0.0220677,-0.0990468,0.296172,0.0434242,-0.284558,0.12192,-0.233832,0.0786737,0.147988,145.035
656,INTERFACE,-0.303721,0.135463,-1.5032,0.220944,0.293407,-0.247781,0.575195,0.0417081,0.102606,0.264473,0.303742,0.0896795,0.307369,-0.146736,0.280297,0.140513,0.331364,0.211038,134.561
657,INTERFACE,0.133761,0.247815,-1.15749,-0.175448,-0.326382,-0.276249,0.176903,0.107438,-0.218886,0.228976,0.245027,-0.301786,0.113629,-0.0851264,0.108126,-0.137912,0.22101,0.0222948,264.654
658,INTERFACE,-0.0812204,-0.025702,-1.30518,-0.127586,-0.179641,-0.06734,1.47937,-0.239124,-0.00594676,-0.270941,-0.332389,0.0236242,-0.120207,0.285201,0.00566901,-0.0643484,0.0805069,0.321347,246.185
659,INTERFACE,-0.228836,0.0539929,-1.14634,0.130698,0.3017,-0.10419,1.47187,-0.289584,-0.129211,-0.243782,0.181192,0.116587,0.323842,0.294906,-0.164604,0.0956173,0.197097,0.173155,101.849
660,INTERFACE,0.0503308,0.25508,1.53732,0.124905,-0.00980581,0.269632,1.09401,-0.17793,0.243495,0.033261,-0.0996253,-0.0868649,-0.301677,0.0842921,0.291968,0.0239716,0.15025,0.166326,229.668
661,INTERFACE,-0.0611336,0.0580602,0.881719,0.313919,0.115602,-0.0305452,-1.72207,-0.0440722,-0.151898,-0.0345804,-0.191068,0.2016,-0.161863,-0.234494,0.160968,0.154641,-0.338937,-0.058184,261.503
662,INTERFACE,0.0174929,-0.196977,-0.275398,-0.186772,0.291975,-0.244393,1.43948,-0.0696052,-0.137044,0.243438,-0.0833923,0.198996,-0.058727,0.205934,-0.00318982,-0.196636,0.150941,-0.316365,187.322
663,INTERFACE,-0.196252,-0.164946,-0.0807,-0.0302576,0.097181,-0.319033,-0.778641,-0.202254,-0.115685,0.0340058,0.0849359,-0.308253,-0.177141,0.00429188,-0.0414924,-0.292985,-0.176568,-0.284846,314.888
664,INTERFACE,-0.14326,-0.196338,-1.04334,0.281713,0.000946094,-0.323958,0.0234503,-0.0368833,0.00720034,0.155249,0.217552,0.0982936,-0.14046,0.306683,0.337491,-0.00183938,0.22646,-0.296657,299.193
665,INTERFACE,0.164389,0.32607,-0.34174,0.0565589,-0.0287891,-0.038923,-1.06998,-0.0215368,0.179985,0.331326,-0.0734557,-0.0787286,-0.138441,0.0833723,-0.296399,-0.151028,0.260367,-0.112491,270.167
666,INTERFACE,-0.00562083,0.316465,1.13735,0.278024,0.031302,0.0611434,1.41383,-0.243916,0.034129,0.128933,-0.226247,-0.140253,-0.155911,-0.293313,0.156229,-0.108236,-0.0527178,-0.147283,200.242
667,INTERFACE,-0.283741,-0.250488,-0.39112,0.287029,0.190098,0.214372,-0.694412,0.290444,-0.0882423,0.132078,0.0184507,-0.145255,0.0314422,0.0172078,0.03612,-0.217073,-0.253351,-0.113713,204.545
668,INTERFACE,-0.178019,0.0940059,1.36074,-0.226926,-0.0434763,-0.283264,0.600151,-0.302723,0.17068,-0.130504,-0.0173033,-0.28008,-0.256592,0.111469,-0.139469,-0.0485,0.290303,-0.235101,396.875
669,INTERFACE,-0.0282591,0.292204,0.591427,0.225606,0.0177332,0.228876,-1.49048,-0.0280655,-0.0990756,-0.0885266,-0.044956,0.201132,0.24163,0.278658,0.0255558,-0.148934,0.300437,-0.146412,275.564
670,INTERFACE,0.186682,-0.160179,1.72411,-0.137492,-0.166696,-0.172471,0.315643,0.132197,0.169334,-0.333581,0.0190212,-0.0523695,-0.304262,-0.0762924,-0.000258692,-0.231077,-0.276901,-0.302564,760.704
671,INTERFACE,-0.00377121,0.0624033,-0.572356,-0.185234,-0.308332,-0.139166,1.37211,0.272357,0.253802,0.20579,0.0650841,-0.139154,-0.0626379,0.203512,0.141147,0.124342,-0.327156,-0.191525,267.005
672,INTERFACE,-0.249844,0.00218388,0.80432,-0.178555,0.0907352,-0.311691,0.0794554,-0.245729,0.221007,-0.19585,-0.293985,0.137749,0.033015,-0.0376073,0.241232,0.326329,-0.104893,-0.174034,378.771
673,INTERFACE,0.205323,0.0959115,0.0210184,0.337464,-0.266087,-0.0779773,-0.40281,-0.219184,7.73795e-06,0.00486071,0.333056,-0.0790079,0.13863,-0.272336,0.28255,0.0727945,0.123417,-0.327726,493.487
674,INTERFACE,-0.189736,-0.216226,1.55019,-0.330891,0.0570881,-0.0585294,0.772428,0.233131,-0.0125886,-0.0775158,-0.199324,0.272128,0.316709,-0.316333,0.3153,-0.220826,0.0713633,0.0906535,276.81
675,INTERFACE,-0.163798,-0.0521411,-1.72767,-0.181125,0.0494804,-0.240675,-0.0867403,-0.22255,0.233313,0.0942166,0.209684,0.257613,0.068878,-0.0865045,-0.182949,-0.258663,0.231934,-0.318554,246.82
676,INTERFACE,0.263627,0.000442498,-0.348071,-0.0607422,0.267455,0.217983,-0.818466,0.0112082,0.113791,0.288965,-0.187327,0.176378,0.148053,0.262552,-0.112443,0.246903,0.139676,-0.0985011,263.032
677,INTERFACE,-0.318983,-0.163751,0.0139436,0.226573,0.1447,0.154147,0.264771,-0.209816,-0.0397443,0.0773594,-0.081764,-0.213194,-0.101463,0.0863427,-0.0184105,-0.0418047,-0.0323375,-0.0197303,241.859
678,INTERFACE,0.0440009,-0.128503,-1.4772,-0.104446,-0.0396056,-0.285591,0.355164,0.321274,0.00788731,-0.226283,-0.185719,0.244507,0.0821646,0.216109,-0.258631,0.185631,0.335738,0.187787,314.547
679,INTERFACE,0.0690029,0.0806835,-0.756699,-0.222026,0.024314,-0.184651,0.253949,0.0649899,-0.150117,0.207449,-0.02878,0.218308,0.151925,0.316511,0.185401,0.307214,-0.336459,-0.181674,239.413
680,INTERFACE,0.191148,0.0815547,0.99658,-0.0963228,-0.130676,-0.21396,-1.44911,-0.0256993,0.230355,0.318855,0.0114269,-0.121745,0.0833881,-0.0504462,-0.0743055,-0.102255,0.156658,0.200086,305.918
681,INTERFACE,0.27894,0.18657,-0.389499,0.00961865,-0.276032,0.192006,-0.0402456,0.230607,-0.0378203,0.0853829,-0.236442,-0.0761477,-0.143856,0.0651025,-0.203559,0.0786792,0.0271999,0.298012,349.439
682,INTERFACE,-0.0422503,-0.292543,1.3188,0.273324,0.0764469,0.16097,-1.35253,-0.284295,0.197875,-0.0724746,-0.2592,-0.0827037,-0.271669,-0.172017,0.0550374,0.182307,-0.241322,-0.188351,584.949
683,INTERFACE,-0.203033,-0.0660373,1.67419,0.283006,0.297702,-0.065775,0.668768,0.291902,0.0369948,0.248301,-0.315078,0.327085,0.0265057,-0.26674,0.324453,0.186741,-0.0274838,-0.125236,221.638
684,INTERFACE,0.299718,0.251486,-0.568375,0.268203,0.0657914,-0.0333029,-1.33008,-0.187731,-0.106313,0.0405672,-0.168959,0.0505714,-0.133081,-0.318849,-0.0438292,0.320628,0.27185,0.229277,351.978
685,INTERFACE,0.1478,0.121686,0.217272,0.0569611,0.082394,-0.177183,-0.514836,-0.181049,0.256833,0.18722,0.295878,-0.229472,0.291581,0.0912901,-0.124577,-0.276949,-0.31534,-0.233504,249.418
686,INTERFACE,0.121827,0.1945,-1.08701,0.133845,-0.22447,-0.121654,1.08932,-0.22752,-0.0995054,-0.0756199,0.032749,0.322134,-0.131714,-0.249498,0.275844,-0.273027,0.062695,-0.0337714,234.664
687,INTERFACE,-0.22009,-0.0873612,0.760313,-0.115771,-0.0176249,0.309538,-0.00391736,0.267737,0.333331,0.194798,-0.199792,0.0158887,-0.186443,-0.154051,-0.263417,-0.151447,-0.324874,0.209936,276.104
688,INTERFACE,0.00127459,0.157045,-0.0228724,0.0268271,-0.312296,-0.188133,1.16638,0.092729,0.109296,-0.302904,0.190017,-0.305686,0.220937,-0.140805,0.113581,0.309551,-0.150213,0.100755,291.646
689,INTERFACE,-0.285376,-0.0510346,-0.0176823,-0.207006,-0.196737,-0.219713,1.4369,-0.269029,-0.0696102,0.172962,-0.23684,-0.15442,0.262342,-0.0311874,0.0312369,0.322434,-0.311944,0.186226,250.206
690,INTERFACE,0.242071,0.286157,-1.20225,0.0852081,-0.168061,0.0765267,-0.656696,-0.0455287,0.209183,-0.0434444,-0.274319,0.120959,0.0709195,-0.0827029,0.325574,-0.162293,-0.124743,-0.10789,270.285
691,INTERFACE,-0.225204,-0.270661,1.09851,0.092625,-0.18578,0.328741,0.552456,0.201209,-0.289693,-0.272679,-0.282117,0.0653967,0.210649,0.329828,0.215216,0.317627,0.0790318,-0.185038,381.051
692,INTERFACE,-0.00480266,0.222917,-1.19415,0.199816,-0.233577,-0.293289,1.18541,-0.207549,0.153843,-0.329177,0.269032,-0.276815,-0.292589,0.285974,0.218526,-0.247601,0.32268,0.117482,219.487
693,INTERFACE,-0.149817,-0.331803,1.62233,-0.237714,0.110066,0.191049,1.34254,-0.328607,0.23493,0.336498,0.164354,-0.335401,0.299512,-0.13277,-0.267114,0.327978,-0.0635296,-0.21447,265.371
694,INTERFACE,-0.0115635,-0.337202,1.24241,-0.121008,0.326105,-0.0482059,0.43238,0.248459,-0.081728,-0.174129,0.0148257,-0.22336,0.145391,-0.326188,-0.236584,-0.212425,-0.121361,-0.272668,251.922
695,INTERFACE,-0.116894,0.145501,0.32076,-0.101449,-0.271036,-0.220184,0.690837,0.105971,-0.116901,-0.307149,-0.176029,-0.111889,-0.277422,-0.310312,0.167238,0.318752,0.05454,0.130057,349.357
696,INTERFACE,0.0640256,-0.254442,0.305915,-0.308447,-0.251248,-0.1271,-1.53096,0.0157824,0.0095964,0.0437565,0.13157,-0.0352673,0.332202,0.272875,-0.207006,0.158049,0.27522,-0.208257,1642.44
697,INTERFACE,-0.106963,0.0870899,-1.16997,0.223497,0.284789,0.0632299,1.21534,-0.0399047,0.10557,0.201055,-0.23201,-0.197383,0.205993,-0.0987319,0.000596479,-0.131434,0.0379114,0.102725,117.984
698,INTERFACE,0.192157,0.065421,0.0732293,-0.217228,-0.218734,0.28491,-0.0776237,-0.194033,-0.2376,0.15346,0.099997,-0.140437,-0.262466,-0.163177,-0.0243755,-0.192109,-0.157003,-0.201421,435.365
699,INTERFACE,0.0301947,-0.139807,0.26809,-0.259217,-0.0385832,-0.0562665,1.63066,-0.0375523,0.283215,-0.298165,0.0905121,0.243366,0.253276,-0.165352,-0.260239,-0.124245,-0.0696822,0.182726,205.638
700,INTERFACE,0.138155,-0.031566,-1.69248,-0.324062,-0.163703,-0.0470644,-1.5549,-0.153996,0.0309495,0.250239,0.0363295,-0.251251,-0.219505,-0.0339202,0.138753,-0.0886618,-0.206056,-0.30195,495.615
701,INTERFACE,0.263951,-0.256894,0.753209,0.0834828,0.25454,-0.112842,-0.60641,-0.267814,-0.117058,-0.134755,-0.319977,-0.113229,0.234838,-0.307017,0.162106,-0.13193,-0.101603,0.208359,376.055
702,INTERFACE,-0.281469,0.317187,1.40161,-0.228848,0.0364664,-0.00694423,-1.45938,-0.276904,0.160476,0.299553,-0.144818,0.0900876,0.0287428,0.298053,0.0303987,0.274507,0.198964,0.0875543,368.049
703,INTERFACE,0.163783,0.0427182,0.733042,-0.267726,0.165049,-0.073117,-1.62042,-0.266759,0.207857,-0.338794,0.152528,0.298699,0.00432261,-0.020895,0.318213,-0.0817385,0.0337558,-0.00977561,544.403
